observation_id,relationship_id,team_id,product,sector,geography,size_bucket,relationship_maturity,observation_period_start,observation_period_end,available_date,focal_bank_activity_zar,other_bank_activity_zar,total_multibank_wallet_zar,known_truth_share,selection_probability,selection_weight,reconciled_to_bank_records,consent_reference,provenance_class,truth_status,evidence_tier,production_e3_eligible,measured_share_label_allowed,dataset_version
DEMO-R0222-liquidity,DEMO-R0222,DEMO-TEAM-12,Liquidity,mining,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,3160331961.08,8133524783.31,11293856744.38,0.27982752,0.51344326,1.94763489,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0222-fx-fx,DEMO-R0222,DEMO-TEAM-12,Cross-border FX,mining,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,2879058602.29,4788200361.96,7667258964.24,0.37550037,0.51344326,1.94763489,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0222-trade-finance,DEMO-R0222,DEMO-TEAM-12,Trade finance,mining,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,1275271588.14,5700172475.54,6975444063.69,0.182823,0.51344326,1.94763489,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0223-collections,DEMO-R0223,DEMO-TEAM-13,Collections,telecoms,Rest of Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,1203420099.07,4127490542.69,5330910641.76,0.22574381,0.43567931,2.29526619,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0223-payments,DEMO-R0223,DEMO-TEAM-13,Payments,telecoms,Rest of Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,3168461960.41,3407114620.62,6575576581.04,0.4818531,0.43567931,2.29526619,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0223-liquidity,DEMO-R0223,DEMO-TEAM-13,Liquidity,telecoms,Rest of Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,1941120464.78,2060554641.96,4001675106.74,0.48507698,0.43567931,2.29526619,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0223-fx-fx,DEMO-R0223,DEMO-TEAM-13,Cross-border FX,telecoms,Rest of Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,3433080257.33,11970035096.06,15403115353.39,0.2228822,0.43567931,2.29526619,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0223-trade-finance,DEMO-R0223,DEMO-TEAM-13,Trade finance,telecoms,Rest of Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,2507602009.35,6065035631.56,8572637640.91,0.29251231,0.43567931,2.29526619,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0224-collections,DEMO-R0224,DEMO-TEAM-14,Collections,real_estate,SADC,large,established,2025-07-01,2026-06-30,2026-08-09,20656027.62,57716418.02,78372445.64,0.26356237,0.52902439,1.89027203,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0224-payments,DEMO-R0224,DEMO-TEAM-14,Payments,real_estate,SADC,large,established,2025-07-01,2026-06-30,2026-08-09,42449300.81,208418428.22,250867729.03,0.16920989,0.52902439,1.89027203,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0224-liquidity,DEMO-R0224,DEMO-TEAM-14,Liquidity,real_estate,SADC,large,established,2025-07-01,2026-06-30,2026-08-09,94767224.78,146316442.19,241083666.97,0.39308853,0.52902439,1.89027203,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0224-fx-fx,DEMO-R0224,DEMO-TEAM-14,Cross-border FX,real_estate,SADC,large,established,2025-07-01,2026-06-30,2026-08-09,1078558691.55,8474948873.91,9553507565.46,0.11289662,0.52902439,1.89027203,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0224-trade-finance,DEMO-R0224,DEMO-TEAM-14,Trade finance,real_estate,SADC,large,established,2025-07-01,2026-06-30,2026-08-09,12306640.03,33915051.74,46221691.77,0.26625248,0.52902439,1.89027203,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0225-collections,DEMO-R0225,DEMO-TEAM-15,Collections,real_estate,Rest of Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,5685765.02,7055581.14,12741346.16,0.44624524,0.36530892,2.73740917,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0225-payments,DEMO-R0225,DEMO-TEAM-15,Payments,real_estate,Rest of Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,11431405.26,156143955.26,167575360.52,0.0682165,0.36530892,2.73740917,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0225-liquidity,DEMO-R0225,DEMO-TEAM-15,Liquidity,real_estate,Rest of Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,19881979.59,62111920.22,81993899.8,0.2424812,0.36530892,2.73740917,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0225-fx-fx,DEMO-R0225,DEMO-TEAM-15,Cross-border FX,real_estate,Rest of Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,314378463.73,873480043.56,1187858507.3,0.26465986,0.36530892,2.73740917,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0225-trade-finance,DEMO-R0225,DEMO-TEAM-15,Trade finance,real_estate,Rest of Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,4403111.69,25805715.8,30208827.48,0.1457558,0.36530892,2.73740917,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0226-collections,DEMO-R0226,DEMO-TEAM-16,Collections,tech,Global,mid,established,2025-07-01,2026-06-30,2026-08-09,200817760.04,257863975.44,458681735.48,0.43781503,0.30201743,3.31106719,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0226-payments,DEMO-R0226,DEMO-TEAM-16,Payments,tech,Global,mid,established,2025-07-01,2026-06-30,2026-08-09,1066133684.72,1638584768.32,2704718453.04,0.39417548,0.30201743,3.31106719,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0226-liquidity,DEMO-R0226,DEMO-TEAM-16,Liquidity,tech,Global,mid,established,2025-07-01,2026-06-30,2026-08-09,280343792.91,1376723891.88,1657067684.78,0.16918065,0.30201743,3.31106719,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0226-fx-fx,DEMO-R0226,DEMO-TEAM-16,Cross-border FX,tech,Global,mid,established,2025-07-01,2026-06-30,2026-08-09,1371578382.49,23434169096.63,24805747479.12,0.05529277,0.30201743,3.31106719,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0226-trade-finance,DEMO-R0226,DEMO-TEAM-16,Trade finance,tech,Global,mid,established,2025-07-01,2026-06-30,2026-08-09,53472043.22,125072866.15,178544909.37,0.29948792,0.30201743,3.31106719,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0227-collections,DEMO-R0227,DEMO-TEAM-17,Collections,mining,Rest of Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,2553947360.97,5823469040.39,8377416401.37,0.30486098,0.36273458,2.75683672,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0227-payments,DEMO-R0227,DEMO-TEAM-17,Payments,mining,Rest of Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,1053927683.85,2019692385.62,3073620069.47,0.34289459,0.36273458,2.75683672,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0227-liquidity,DEMO-R0227,DEMO-TEAM-17,Liquidity,mining,Rest of Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,682490621.95,1014830974.12,1697321596.07,0.40209859,0.36273458,2.75683672,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0227-fx-fx,DEMO-R0227,DEMO-TEAM-17,Cross-border FX,mining,Rest of Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,1303867056.54,1532550314.79,2836417371.33,0.45968801,0.36273458,2.75683672,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0227-trade-finance,DEMO-R0227,DEMO-TEAM-17,Trade finance,mining,Rest of Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,1052651161.87,13004793300.12,14057444461.98,0.07488211,0.36273458,2.75683672,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0228-collections,DEMO-R0228,DEMO-TEAM-18,Collections,mining,Global,mid,new,2025-07-01,2026-06-30,2026-08-09,1005152619.09,1743029314.62,2748181933.71,0.36575185,0.32467989,3.07995673,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0228-payments,DEMO-R0228,DEMO-TEAM-18,Payments,mining,Global,mid,new,2025-07-01,2026-06-30,2026-08-09,613431503.66,1278721868.88,1892153372.54,0.32419756,0.32467989,3.07995673,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0228-liquidity,DEMO-R0228,DEMO-TEAM-18,Liquidity,mining,Global,mid,new,2025-07-01,2026-06-30,2026-08-09,603905682.71,2686228886.19,3290134568.9,0.18355045,0.32467989,3.07995673,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0228-fx-fx,DEMO-R0228,DEMO-TEAM-18,Cross-border FX,mining,Global,mid,new,2025-07-01,2026-06-30,2026-08-09,365363282.14,572513345.62,937876627.76,0.38956433,0.32467989,3.07995673,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0228-trade-finance,DEMO-R0228,DEMO-TEAM-18,Trade finance,mining,Global,mid,new,2025-07-01,2026-06-30,2026-08-09,147312616.64,687624127.64,834936744.27,0.17643566,0.32467989,3.07995673,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0229-collections,DEMO-R0229,DEMO-TEAM-19,Collections,mining,Rest of Africa,large,new,2025-07-01,2026-06-30,2026-08-09,1703585593.49,1103070304.5,2806655897.99,0.60698057,0.48834347,2.04773906,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0229-payments,DEMO-R0229,DEMO-TEAM-19,Payments,mining,Rest of Africa,large,new,2025-07-01,2026-06-30,2026-08-09,2424977070.02,7540650331.43,9965627401.45,0.24333411,0.48834347,2.04773906,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0229-liquidity,DEMO-R0229,DEMO-TEAM-19,Liquidity,mining,Rest of Africa,large,new,2025-07-01,2026-06-30,2026-08-09,1181572278.53,4000476311.28,5182048589.81,0.22801258,0.48834347,2.04773906,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0229-fx-fx,DEMO-R0229,DEMO-TEAM-19,Cross-border FX,mining,Rest of Africa,large,new,2025-07-01,2026-06-30,2026-08-09,898051014.25,2968504485.81,3866555500.06,0.23226125,0.48834347,2.04773906,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0229-trade-finance,DEMO-R0229,DEMO-TEAM-19,Trade finance,mining,Rest of Africa,large,new,2025-07-01,2026-06-30,2026-08-09,797205264.52,2499281136.47,3296486400.98,0.24183484,0.48834347,2.04773906,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0230-collections,DEMO-R0230,DEMO-TEAM-20,Collections,insurance,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,1634068040.6,1673393025.24,3307461065.84,0.49405511,0.31292424,3.19566168,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0230-payments,DEMO-R0230,DEMO-TEAM-20,Payments,insurance,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,1156511616.79,1894982245.54,3051493862.33,0.37899851,0.31292424,3.19566168,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0230-liquidity,DEMO-R0230,DEMO-TEAM-20,Liquidity,insurance,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,1471159005.92,3097168109.58,4568327115.5,0.32203451,0.31292424,3.19566168,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0230-fx-fx,DEMO-R0230,DEMO-TEAM-20,Cross-border FX,insurance,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,541816415.55,1248299141.77,1790115557.33,0.3026712,0.31292424,3.19566168,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0230-trade-finance,DEMO-R0230,DEMO-TEAM-20,Trade finance,insurance,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,23462519.76,89015932.93,112478452.69,0.20859568,0.31292424,3.19566168,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0231-collections,DEMO-R0231,DEMO-TEAM-21,Collections,consumer,Global,large,established,2025-07-01,2026-06-30,2026-08-09,10430014382.0,29588048953.11,40018063335.12,0.26063266,0.48026286,2.08219308,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0231-payments,DEMO-R0231,DEMO-TEAM-21,Payments,consumer,Global,large,established,2025-07-01,2026-06-30,2026-08-09,21234605247.16,66203113655.96,87437718903.12,0.24285406,0.48026286,2.08219308,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0231-liquidity,DEMO-R0231,DEMO-TEAM-21,Liquidity,consumer,Global,large,established,2025-07-01,2026-06-30,2026-08-09,13408223294.6,72955332694.0,86363555988.6,0.15525326,0.48026286,2.08219308,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0231-fx-fx,DEMO-R0231,DEMO-TEAM-21,Cross-border FX,consumer,Global,large,established,2025-07-01,2026-06-30,2026-08-09,11633883428.63,59941267904.16,71575151332.79,0.16254081,0.48026286,2.08219308,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0231-trade-finance,DEMO-R0231,DEMO-TEAM-21,Trade finance,consumer,Global,large,established,2025-07-01,2026-06-30,2026-08-09,6009641911.14,27655216392.08,33664858303.22,0.1785138,0.48026286,2.08219308,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0232-collections,DEMO-R0232,DEMO-TEAM-22,Collections,consumer,SADC,mid,developing,2025-07-01,2026-06-30,2026-08-09,889080555.06,1799874159.78,2688954714.84,0.3306417,0.27753767,3.60311453,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0232-payments,DEMO-R0232,DEMO-TEAM-22,Payments,consumer,SADC,mid,developing,2025-07-01,2026-06-30,2026-08-09,4470904576.86,8814594634.43,13285499211.29,0.33652515,0.27753767,3.60311453,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0232-liquidity,DEMO-R0232,DEMO-TEAM-22,Liquidity,consumer,SADC,mid,developing,2025-07-01,2026-06-30,2026-08-09,3176642520.23,3864266036.47,7040908556.69,0.4511694,0.27753767,3.60311453,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0232-fx-fx,DEMO-R0232,DEMO-TEAM-22,Cross-border FX,consumer,SADC,mid,developing,2025-07-01,2026-06-30,2026-08-09,1788388851.88,8938431402.9,10726820254.78,0.16672125,0.27753767,3.60311453,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0232-trade-finance,DEMO-R0232,DEMO-TEAM-22,Trade finance,consumer,SADC,mid,developing,2025-07-01,2026-06-30,2026-08-09,1512051764.14,3691796207.59,5203847971.73,0.29056417,0.27753767,3.60311453,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0233-collections,DEMO-R0233,DEMO-TEAM-23,Collections,consumer,Global,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,2961873867.72,8902274435.59,11864148303.3,0.24964909,0.320268,3.122385,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0233-payments,DEMO-R0233,DEMO-TEAM-23,Payments,consumer,Global,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,6111973171.96,8509848823.01,14621821994.97,0.41800353,0.320268,3.122385,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0233-liquidity,DEMO-R0233,DEMO-TEAM-23,Liquidity,consumer,Global,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,6733305240.52,14178371546.72,20911676787.25,0.32198782,0.320268,3.122385,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0233-fx-fx,DEMO-R0233,DEMO-TEAM-23,Cross-border FX,consumer,Global,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,3954480327.71,22641528056.53,26596008384.23,0.14868699,0.320268,3.122385,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0233-trade-finance,DEMO-R0233,DEMO-TEAM-23,Trade finance,consumer,Global,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,1844852019.22,20264610856.51,22109462875.73,0.08344174,0.320268,3.122385,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0234-collections,DEMO-R0234,DEMO-TEAM-24,Collections,mining,SADC,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,903471657.71,1267102319.22,2170573976.94,0.41623629,0.38233277,2.61552258,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0234-payments,DEMO-R0234,DEMO-TEAM-24,Payments,mining,SADC,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,1363351044.15,2226249329.04,3589600373.19,0.3798058,0.38233277,2.61552258,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0234-liquidity,DEMO-R0234,DEMO-TEAM-24,Liquidity,mining,SADC,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,945627681.85,3107220861.0,4052848542.84,0.23332421,0.38233277,2.61552258,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0234-fx-fx,DEMO-R0234,DEMO-TEAM-24,Cross-border FX,mining,SADC,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,1238481302.37,3375853856.82,4614335159.19,0.26839864,0.38233277,2.61552258,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0234-trade-finance,DEMO-R0234,DEMO-TEAM-24,Trade finance,mining,SADC,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,210255719.43,597492725.44,807748444.87,0.26029851,0.38233277,2.61552258,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0235-collections,DEMO-R0235,DEMO-TEAM-25,Collections,consumer,Global,large,new,2025-07-01,2026-06-30,2026-08-09,3732721530.85,3729742148.12,7462463678.97,0.50019962,0.48941349,2.04326204,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0235-payments,DEMO-R0235,DEMO-TEAM-25,Payments,consumer,Global,large,new,2025-07-01,2026-06-30,2026-08-09,18333564203.88,30434580703.15,48768144907.04,0.37593319,0.48941349,2.04326204,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0235-liquidity,DEMO-R0235,DEMO-TEAM-25,Liquidity,consumer,Global,large,new,2025-07-01,2026-06-30,2026-08-09,5844889013.93,14103301983.93,19948190997.87,0.29300346,0.48941349,2.04326204,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0235-fx-fx,DEMO-R0235,DEMO-TEAM-25,Cross-border FX,consumer,Global,large,new,2025-07-01,2026-06-30,2026-08-09,8246091762.59,22073740718.78,30319832481.37,0.27197023,0.48941349,2.04326204,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0235-trade-finance,DEMO-R0235,DEMO-TEAM-25,Trade finance,consumer,Global,large,new,2025-07-01,2026-06-30,2026-08-09,1688972619.02,8520103586.54,10209076205.57,0.16543834,0.48941349,2.04326204,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0236-collections,DEMO-R0236,DEMO-TEAM-26,Collections,tech,South Africa,mid,new,2025-07-01,2026-06-30,2026-08-09,277396616.54,938380803.29,1215777419.83,0.22816398,0.25601788,3.90597717,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0236-payments,DEMO-R0236,DEMO-TEAM-26,Payments,tech,South Africa,mid,new,2025-07-01,2026-06-30,2026-08-09,515641251.94,789052079.15,1304693331.08,0.39522027,0.25601788,3.90597717,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0236-liquidity,DEMO-R0236,DEMO-TEAM-26,Liquidity,tech,South Africa,mid,new,2025-07-01,2026-06-30,2026-08-09,192083285.06,778250867.28,970334152.34,0.19795581,0.25601788,3.90597717,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0236-fx-fx,DEMO-R0236,DEMO-TEAM-26,Cross-border FX,tech,South Africa,mid,new,2025-07-01,2026-06-30,2026-08-09,513016598.35,1239857386.14,1752873984.49,0.29267169,0.25601788,3.90597717,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0236-trade-finance,DEMO-R0236,DEMO-TEAM-26,Trade finance,tech,South Africa,mid,new,2025-07-01,2026-06-30,2026-08-09,11476891.43,27708970.94,39185862.37,0.29288347,0.25601788,3.90597717,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0237-collections,DEMO-R0237,DEMO-TEAM-27,Collections,real_estate,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,4237769.18,8867670.19,13105439.37,0.32335957,0.30345241,3.29540968,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0237-payments,DEMO-R0237,DEMO-TEAM-27,Payments,real_estate,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,11148161.77,15431145.95,26579307.72,0.4194301,0.30345241,3.29540968,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0237-liquidity,DEMO-R0237,DEMO-TEAM-27,Liquidity,real_estate,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,6062650.26,18890525.5,24953175.76,0.24296107,0.30345241,3.29540968,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
