observation_id,relationship_id,team_id,product,sector,encouragement_arm,assignment_probability,qualified_action_30d,pipeline_milestone_60d,reconciled_outcome_90d,simulated_contribution_zar,censored,outcome_provenance,production_causal_claim_allowed
DEMO-R0227-collections,DEMO-R0227,DEMO-TEAM-17,Collections,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0227-payments,DEMO-R0227,DEMO-TEAM-17,Payments,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0227-liquidity,DEMO-R0227,DEMO-TEAM-17,Liquidity,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0227-fx-fx,DEMO-R0227,DEMO-TEAM-17,Cross-border FX,mining,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0227-trade-finance,DEMO-R0227,DEMO-TEAM-17,Trade finance,mining,1,0.5,0,1,1,2970712.3,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0228-collections,DEMO-R0228,DEMO-TEAM-18,Collections,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0228-payments,DEMO-R0228,DEMO-TEAM-18,Payments,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0228-liquidity,DEMO-R0228,DEMO-TEAM-18,Liquidity,mining,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0228-fx-fx,DEMO-R0228,DEMO-TEAM-18,Cross-border FX,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0228-trade-finance,DEMO-R0228,DEMO-TEAM-18,Trade finance,mining,1,0.5,1,1,1,121330.35,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0229-collections,DEMO-R0229,DEMO-TEAM-19,Collections,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0229-payments,DEMO-R0229,DEMO-TEAM-19,Payments,mining,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0229-liquidity,DEMO-R0229,DEMO-TEAM-19,Liquidity,mining,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0229-fx-fx,DEMO-R0229,DEMO-TEAM-19,Cross-border FX,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0229-trade-finance,DEMO-R0229,DEMO-TEAM-19,Trade finance,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0230-collections,DEMO-R0230,DEMO-TEAM-20,Collections,insurance,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0230-payments,DEMO-R0230,DEMO-TEAM-20,Payments,insurance,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0230-liquidity,DEMO-R0230,DEMO-TEAM-20,Liquidity,insurance,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0230-fx-fx,DEMO-R0230,DEMO-TEAM-20,Cross-border FX,insurance,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0230-trade-finance,DEMO-R0230,DEMO-TEAM-20,Trade finance,insurance,1,0.5,0,0,1,13993.76,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0231-collections,DEMO-R0231,DEMO-TEAM-21,Collections,consumer,0,0.5,1,1,1,669265.31,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0231-payments,DEMO-R0231,DEMO-TEAM-21,Payments,consumer,0,0.5,0,0,1,1099238.59,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0231-liquidity,DEMO-R0231,DEMO-TEAM-21,Liquidity,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0231-fx-fx,DEMO-R0231,DEMO-TEAM-21,Cross-border FX,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0231-trade-finance,DEMO-R0231,DEMO-TEAM-21,Trade finance,consumer,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0232-collections,DEMO-R0232,DEMO-TEAM-22,Collections,consumer,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0232-payments,DEMO-R0232,DEMO-TEAM-22,Payments,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0232-liquidity,DEMO-R0232,DEMO-TEAM-22,Liquidity,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0232-fx-fx,DEMO-R0232,DEMO-TEAM-22,Cross-border FX,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0232-trade-finance,DEMO-R0232,DEMO-TEAM-22,Trade finance,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0233-collections,DEMO-R0233,DEMO-TEAM-23,Collections,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0233-payments,DEMO-R0233,DEMO-TEAM-23,Payments,consumer,1,0.5,0,0,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0233-liquidity,DEMO-R0233,DEMO-TEAM-23,Liquidity,consumer,1,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0233-fx-fx,DEMO-R0233,DEMO-TEAM-23,Cross-border FX,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0233-trade-finance,DEMO-R0233,DEMO-TEAM-23,Trade finance,consumer,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0234-collections,DEMO-R0234,DEMO-TEAM-24,Collections,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0234-payments,DEMO-R0234,DEMO-TEAM-24,Payments,mining,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0234-liquidity,DEMO-R0234,DEMO-TEAM-24,Liquidity,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0234-fx-fx,DEMO-R0234,DEMO-TEAM-24,Cross-border FX,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0234-trade-finance,DEMO-R0234,DEMO-TEAM-24,Trade finance,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0235-collections,DEMO-R0235,DEMO-TEAM-25,Collections,consumer,1,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0235-payments,DEMO-R0235,DEMO-TEAM-25,Payments,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0235-liquidity,DEMO-R0235,DEMO-TEAM-25,Liquidity,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0235-fx-fx,DEMO-R0235,DEMO-TEAM-25,Cross-border FX,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0235-trade-finance,DEMO-R0235,DEMO-TEAM-25,Trade finance,consumer,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0236-collections,DEMO-R0236,DEMO-TEAM-26,Collections,tech,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0236-payments,DEMO-R0236,DEMO-TEAM-26,Payments,tech,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0236-liquidity,DEMO-R0236,DEMO-TEAM-26,Liquidity,tech,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0236-fx-fx,DEMO-R0236,DEMO-TEAM-26,Cross-border FX,tech,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0236-trade-finance,DEMO-R0236,DEMO-TEAM-26,Trade finance,tech,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0237-collections,DEMO-R0237,DEMO-TEAM-27,Collections,real_estate,0,0.5,0,1,1,120.53,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0237-payments,DEMO-R0237,DEMO-TEAM-27,Payments,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0237-liquidity,DEMO-R0237,DEMO-TEAM-27,Liquidity,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0237-fx-fx,DEMO-R0237,DEMO-TEAM-27,Cross-border FX,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0237-trade-finance,DEMO-R0237,DEMO-TEAM-27,Trade finance,real_estate,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0238-collections,DEMO-R0238,DEMO-TEAM-28,Collections,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0238-payments,DEMO-R0238,DEMO-TEAM-28,Payments,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0238-liquidity,DEMO-R0238,DEMO-TEAM-28,Liquidity,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0238-fx-fx,DEMO-R0238,DEMO-TEAM-28,Cross-border FX,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0238-trade-finance,DEMO-R0238,DEMO-TEAM-28,Trade finance,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0239-collections,DEMO-R0239,DEMO-TEAM-29,Collections,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0239-payments,DEMO-R0239,DEMO-TEAM-29,Payments,mining,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0239-liquidity,DEMO-R0239,DEMO-TEAM-29,Liquidity,mining,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0239-fx-fx,DEMO-R0239,DEMO-TEAM-29,Cross-border FX,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0239-trade-finance,DEMO-R0239,DEMO-TEAM-29,Trade finance,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0240-collections,DEMO-R0240,DEMO-TEAM-30,Collections,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0240-payments,DEMO-R0240,DEMO-TEAM-30,Payments,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0240-liquidity,DEMO-R0240,DEMO-TEAM-30,Liquidity,consumer,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0240-fx-fx,DEMO-R0240,DEMO-TEAM-30,Cross-border FX,consumer,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0240-trade-finance,DEMO-R0240,DEMO-TEAM-30,Trade finance,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0241-collections,DEMO-R0241,DEMO-TEAM-01,Collections,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0241-payments,DEMO-R0241,DEMO-TEAM-01,Payments,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0241-liquidity,DEMO-R0241,DEMO-TEAM-01,Liquidity,tech,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0241-fx-fx,DEMO-R0241,DEMO-TEAM-01,Cross-border FX,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0241-trade-finance,DEMO-R0241,DEMO-TEAM-01,Trade finance,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0242-collections,DEMO-R0242,DEMO-TEAM-02,Collections,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0242-payments,DEMO-R0242,DEMO-TEAM-02,Payments,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0242-liquidity,DEMO-R0242,DEMO-TEAM-02,Liquidity,mining,0,0.5,0,1,1,118792.12,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0242-fx-fx,DEMO-R0242,DEMO-TEAM-02,Cross-border FX,mining,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0242-trade-finance,DEMO-R0242,DEMO-TEAM-02,Trade finance,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0243-collections,DEMO-R0243,DEMO-TEAM-03,Collections,consumer,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0243-payments,DEMO-R0243,DEMO-TEAM-03,Payments,consumer,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0243-liquidity,DEMO-R0243,DEMO-TEAM-03,Liquidity,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0243-fx-fx,DEMO-R0243,DEMO-TEAM-03,Cross-border FX,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0243-trade-finance,DEMO-R0243,DEMO-TEAM-03,Trade finance,consumer,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0244-collections,DEMO-R0244,DEMO-TEAM-04,Collections,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0244-payments,DEMO-R0244,DEMO-TEAM-04,Payments,tech,0,0.5,1,1,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0244-liquidity,DEMO-R0244,DEMO-TEAM-04,Liquidity,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0244-fx-fx,DEMO-R0244,DEMO-TEAM-04,Cross-border FX,tech,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0244-trade-finance,DEMO-R0244,DEMO-TEAM-04,Trade finance,tech,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0245-collections,DEMO-R0245,DEMO-TEAM-05,Collections,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0245-payments,DEMO-R0245,DEMO-TEAM-05,Payments,mining,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0245-liquidity,DEMO-R0245,DEMO-TEAM-05,Liquidity,mining,1,0.5,1,1,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0245-fx-fx,DEMO-R0245,DEMO-TEAM-05,Cross-border FX,mining,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0245-trade-finance,DEMO-R0245,DEMO-TEAM-05,Trade finance,mining,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0246-collections,DEMO-R0246,DEMO-TEAM-06,Collections,mining,0,0.5,0,1,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0246-payments,DEMO-R0246,DEMO-TEAM-06,Payments,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0246-liquidity,DEMO-R0246,DEMO-TEAM-06,Liquidity,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0246-fx-fx,DEMO-R0246,DEMO-TEAM-06,Cross-border FX,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0246-trade-finance,DEMO-R0246,DEMO-TEAM-06,Trade finance,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0247-collections,DEMO-R0247,DEMO-TEAM-07,Collections,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0247-payments,DEMO-R0247,DEMO-TEAM-07,Payments,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0247-liquidity,DEMO-R0247,DEMO-TEAM-07,Liquidity,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0247-fx-fx,DEMO-R0247,DEMO-TEAM-07,Cross-border FX,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0247-trade-finance,DEMO-R0247,DEMO-TEAM-07,Trade finance,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0248-collections,DEMO-R0248,DEMO-TEAM-08,Collections,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0248-payments,DEMO-R0248,DEMO-TEAM-08,Payments,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0248-liquidity,DEMO-R0248,DEMO-TEAM-08,Liquidity,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0248-fx-fx,DEMO-R0248,DEMO-TEAM-08,Cross-border FX,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0248-trade-finance,DEMO-R0248,DEMO-TEAM-08,Trade finance,mining,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0249-collections,DEMO-R0249,DEMO-TEAM-09,Collections,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0249-payments,DEMO-R0249,DEMO-TEAM-09,Payments,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0249-liquidity,DEMO-R0249,DEMO-TEAM-09,Liquidity,mining,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0249-fx-fx,DEMO-R0249,DEMO-TEAM-09,Cross-border FX,mining,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0249-trade-finance,DEMO-R0249,DEMO-TEAM-09,Trade finance,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0250-collections,DEMO-R0250,DEMO-TEAM-10,Collections,mining,0,0.5,0,0,1,907222.69,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0250-payments,DEMO-R0250,DEMO-TEAM-10,Payments,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0250-liquidity,DEMO-R0250,DEMO-TEAM-10,Liquidity,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0250-fx-fx,DEMO-R0250,DEMO-TEAM-10,Cross-border FX,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0250-trade-finance,DEMO-R0250,DEMO-TEAM-10,Trade finance,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0251-collections,DEMO-R0251,DEMO-TEAM-11,Collections,telecoms,0,0.5,1,1,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0251-payments,DEMO-R0251,DEMO-TEAM-11,Payments,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0251-liquidity,DEMO-R0251,DEMO-TEAM-11,Liquidity,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0251-fx-fx,DEMO-R0251,DEMO-TEAM-11,Cross-border FX,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0251-trade-finance,DEMO-R0251,DEMO-TEAM-11,Trade finance,telecoms,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0252-collections,DEMO-R0252,DEMO-TEAM-12,Collections,tech,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0252-payments,DEMO-R0252,DEMO-TEAM-12,Payments,tech,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0252-liquidity,DEMO-R0252,DEMO-TEAM-12,Liquidity,tech,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0252-fx-fx,DEMO-R0252,DEMO-TEAM-12,Cross-border FX,tech,1,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0252-trade-finance,DEMO-R0252,DEMO-TEAM-12,Trade finance,tech,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0253-collections,DEMO-R0253,DEMO-TEAM-13,Collections,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0253-payments,DEMO-R0253,DEMO-TEAM-13,Payments,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0253-liquidity,DEMO-R0253,DEMO-TEAM-13,Liquidity,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0253-fx-fx,DEMO-R0253,DEMO-TEAM-13,Cross-border FX,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0253-trade-finance,DEMO-R0253,DEMO-TEAM-13,Trade finance,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0254-collections,DEMO-R0254,DEMO-TEAM-14,Collections,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0254-payments,DEMO-R0254,DEMO-TEAM-14,Payments,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0254-liquidity,DEMO-R0254,DEMO-TEAM-14,Liquidity,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0254-fx-fx,DEMO-R0254,DEMO-TEAM-14,Cross-border FX,real_estate,1,0.5,0,0,1,65154.39,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0254-trade-finance,DEMO-R0254,DEMO-TEAM-14,Trade finance,real_estate,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0255-collections,DEMO-R0255,DEMO-TEAM-15,Collections,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0255-payments,DEMO-R0255,DEMO-TEAM-15,Payments,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0255-liquidity,DEMO-R0255,DEMO-TEAM-15,Liquidity,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0255-fx-fx,DEMO-R0255,DEMO-TEAM-15,Cross-border FX,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0255-trade-finance,DEMO-R0255,DEMO-TEAM-15,Trade finance,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0256-collections,DEMO-R0256,DEMO-TEAM-16,Collections,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0256-payments,DEMO-R0256,DEMO-TEAM-16,Payments,industrials_pharma,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0256-liquidity,DEMO-R0256,DEMO-TEAM-16,Liquidity,industrials_pharma,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0256-fx-fx,DEMO-R0256,DEMO-TEAM-16,Cross-border FX,industrials_pharma,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0256-trade-finance,DEMO-R0256,DEMO-TEAM-16,Trade finance,industrials_pharma,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0257-collections,DEMO-R0257,DEMO-TEAM-17,Collections,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0257-payments,DEMO-R0257,DEMO-TEAM-17,Payments,real_estate,1,0.5,0,1,1,889.54,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0257-liquidity,DEMO-R0257,DEMO-TEAM-17,Liquidity,real_estate,1,0.5,0,1,1,560.13,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0257-fx-fx,DEMO-R0257,DEMO-TEAM-17,Cross-border FX,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0257-trade-finance,DEMO-R0257,DEMO-TEAM-17,Trade finance,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0258-collections,DEMO-R0258,DEMO-TEAM-18,Collections,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0258-payments,DEMO-R0258,DEMO-TEAM-18,Payments,real_estate,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
